Filename	Rice Straw 5C
Instrument name	0550-0170 (192.168.1.100)
Operator	tariq
rundate	9/24/2023
Sample name	Rice Straw 5C
proceduresegments	Select Gas: Gas 1 ; Ramp 20 °C/min to 150.00 °C; Isothermal 1.0 min; Ramp 5 °C/min to 900.00 °C
[step]
Ramp 5 °C/min to 900.00 °C
Time	Temperature	Weight	Weight
min	°C	mg	%
8.03667	152.995	9.579	89.9102
8.03833	153.004	9.579	89.9095
8.04000	153.013	9.579	89.9089
8.04167	153.023	9.579	89.9082
8.04333	153.032	9.579	89.9075
8.04500	153.041	9.579	89.9068
8.04667	153.050	9.579	89.9061
8.04833	153.059	9.579	89.9054
8.05000	153.068	9.578	89.9047
8.05167	153.077	9.578	89.9040
8.05333	153.086	9.578	89.9033
8.05500	153.096	9.578	89.9026
8.05667	153.105	9.578	89.9020
8.05833	153.114	9.578	89.9013
8.06000	153.123	9.578	89.9006
8.06167	153.132	9.578	89.8999
8.06333	153.141	9.578	89.8992
8.06500	153.150	9.578	89.8985
8.06667	153.159	9.578	89.8978
8.06833	153.168	9.578	89.8971
8.07000	153.177	9.578	89.8964
8.07167	153.186	9.578	89.8958
8.07333	153.196	9.577	89.8951
8.07500	153.205	9.577	89.8944
8.07667	153.214	9.577	89.8937
8.07833	153.223	9.577	89.8930
8.08000	153.232	9.577	89.8923
8.08167	153.241	9.577	89.8916
8.08333	153.250	9.577	89.8909
8.08500	153.259	9.577	89.8902
8.08667	153.268	9.577	89.8895
8.08833	153.277	9.577	89.8888
8.09000	153.286	9.577	89.8882
8.09167	153.295	9.577	89.8875
8.09333	153.304	9.577	89.8868
8.09500	153.313	9.576	89.8861
8.09667	153.322	9.576	89.8854
8.09833	153.331	9.576	89.8847
8.10000	153.340	9.576	89.8840
8.10167	153.349	9.576	89.8833
8.10333	153.358	9.576	89.8826
8.10500	153.367	9.576	89.8819
8.10667	153.376	9.576	89.8812
8.10833	153.385	9.576	89.8805
8.11000	153.394	9.576	89.8798
8.11167	153.403	9.576	89.8791
8.11333	153.412	9.576	89.8784
8.11500	153.421	9.576	89.8777
8.11667	153.430	9.576	89.8770
8.11833	153.439	9.575	89.8764
8.12000	153.448	9.575	89.8757
8.12167	153.457	9.575	89.8750
8.12333	153.466	9.575	89.8743
8.12500	153.475	9.575	89.8736
8.12667	153.484	9.575	89.8729
8.12833	153.493	9.575	89.8722
8.13000	153.502	9.575	89.8715
8.13167	153.511	9.575	89.8708
8.13333	153.520	9.575	89.8701
8.13500	153.529	9.575	89.8694
8.13667	153.538	9.575	89.8687
8.13833	153.547	9.575	89.8680
8.14000	153.556	9.574	89.8674
8.14167	153.565	9.574	89.8667
8.14333	153.574	9.574	89.8660
8.14500	153.583	9.574	89.8653
8.14667	153.592	9.574	89.8646
8.14833	153.600	9.574	89.8639
8.15000	153.609	9.574	89.8632
8.15167	153.618	9.574	89.8625
8.15333	153.627	9.574	89.8618
8.15500	153.636	9.574	89.8612
8.15667	153.645	9.574	89.8605
8.15833	153.654	9.574	89.8598
8.16000	153.663	9.574	89.8591
8.16167	153.672	9.574	89.8584
8.16333	153.681	9.573	89.8577
8.16500	153.689	9.573	89.8570
8.16667	153.698	9.573	89.8563
8.16833	153.707	9.573	89.8556
8.17000	153.716	9.573	89.8549
8.17167	153.725	9.573	89.8542
8.17333	153.734	9.573	89.8536
8.17500	153.743	9.573	89.8529
8.17667	153.752	9.573	89.8522
8.17833	153.760	9.573	89.8515
8.18000	153.769	9.573	89.8508
8.18167	153.778	9.573	89.8501
8.18333	153.787	9.573	89.8494
8.18500	153.796	9.572	89.8487
8.18667	153.805	9.572	89.8480
8.18833	153.813	9.572	89.8473
8.19000	153.822	9.572	89.8466
8.19167	153.831	9.572	89.8459
8.19333	153.840	9.572	89.8453
8.19500	153.849	9.572	89.8446
8.19667	153.858	9.572	89.8439
8.19833	153.866	9.572	89.8432
8.20000	153.875	9.572	89.8425
8.20167	153.884	9.572	89.8418
8.20333	153.893	9.572	89.8411
8.20500	153.902	9.572	89.8404
8.20667	153.910	9.572	89.8397
8.20833	153.919	9.571	89.8391
8.21000	153.928	9.571	89.8384
8.21167	153.937	9.571	89.8377
8.21333	153.945	9.571	89.8370
8.21500	153.954	9.571	89.8363
8.21667	153.963	9.571	89.8356
8.21833	153.972	9.571	89.8349
8.22000	153.980	9.571	89.8342
8.22167	153.989	9.571	89.8335
8.22333	153.998	9.571	89.8328
8.22500	154.007	9.571	89.8321
8.22667	154.015	9.571	89.8314
8.22833	154.024	9.571	89.8307
8.23000	154.033	9.571	89.8300
8.23167	154.042	9.570	89.8294
8.23333	154.050	9.570	89.8287
8.23500	154.059	9.570	89.8280
8.23667	154.068	9.570	89.8273
8.23833	154.077	9.570	89.8266
8.24000	154.085	9.570	89.8259
8.24167	154.094	9.570	89.8252
8.24333	154.103	9.570	89.8245
8.24500	154.111	9.570	89.8238
8.24667	154.120	9.570	89.8231
8.24833	154.129	9.570	89.8224
8.25000	154.137	9.570	89.8217
8.25167	154.146	9.570	89.8210
8.25333	154.155	9.569	89.8204
8.25500	154.163	9.569	89.8197
8.25667	154.172	9.569	89.8190
8.25833	154.181	9.569	89.8183
8.26000	154.189	9.569	89.8176
8.26167	154.198	9.569	89.8169
8.26333	154.207	9.569	89.8162
8.26500	154.215	9.569	89.8155
8.26667	154.224	9.569	89.8148
8.26833	154.233	9.569	89.8141
8.27000	154.241	9.569	89.8134
8.27167	154.250	9.569	89.8127
8.27333	154.259	9.569	89.8120
8.27500	154.267	9.569	89.8113
8.27667	154.276	9.568	89.8107
8.27833	154.285	9.568	89.8100
8.28000	154.293	9.568	89.8093
8.28167	154.302	9.568	89.8086
