Filename	20 raw rate 5
Instrument name	0550-0170 (192.168.1.100)
Operator	yogesh
rundate	4/22/2023
Sample name	20 raw
proceduresegments	Select Gas: Gas 1 ; Equilibrate 30.00 °C; Ramp 20 °C/min to 150.00 °C; Ramp 20 °C/min to 600.00 °C; Isothermal 5.0 min
[step]
Ramp 20 °C/min to 150.00 °C
Time	Temperature	Weight	Weight
min	°C	mg	%
0.848333	38.056	9.746	97.3867
0.850000	38.083	9.746	97.3858
0.851667	38.109	9.746	97.3849
0.853333	38.136	9.746	97.3841
0.855000	38.162	9.746	97.3832
0.856667	38.189	9.746	97.3823
0.858333	38.215	9.746	97.3814
0.860000	38.242	9.745	97.3806
0.861667	38.269	9.745	97.3797
0.863333	38.295	9.745	97.3788
0.865000	38.322	9.745	97.3779
0.866667	38.348	9.745	97.3770
0.868333	38.375	9.745	97.3762
0.870000	38.401	9.745	97.3753
0.871667	38.428	9.745	97.3744
0.873333	38.455	9.745	97.3735
0.875000	38.481	9.745	97.3726
0.876667	38.508	9.745	97.3717
0.878333	38.534	9.744	97.3708
0.880000	38.561	9.744	97.3699
0.881667	38.588	9.744	97.3690
0.883333	38.614	9.744	97.3681
0.885000	38.641	9.744	97.3672
0.886667	38.667	9.744	97.3663
0.888333	38.694	9.744	97.3654
0.890000	38.720	9.744	97.3645
0.891667	38.747	9.744	97.3636
0.893333	38.774	9.744	97.3626
0.895000	38.800	9.744	97.3617
0.896667	38.827	9.743	97.3608
0.898333	38.853	9.743	97.3599
0.900000	38.880	9.743	97.3590
0.901667	38.907	9.743	97.3581
0.903333	38.933	9.743	97.3572
0.905000	38.960	9.743	97.3563
0.906667	38.986	9.743	97.3554
0.908333	39.013	9.743	97.3544
0.910000	39.040	9.743	97.3535
0.911667	39.066	9.743	97.3526
0.913333	39.093	9.743	97.3517
0.915000	39.119	9.742	97.3507
0.916667	39.146	9.742	97.3498
0.918333	39.173	9.742	97.3489
0.920000	39.199	9.742	97.3480
0.921667	39.226	9.742	97.3470
0.923333	39.253	9.742	97.3461
0.925000	39.279	9.742	97.3452
0.926667	39.306	9.742	97.3442
0.928333	39.332	9.742	97.3433
0.930000	39.359	9.742	97.3424
0.931667	39.386	9.742	97.3414
0.933333	39.412	9.741	97.3405
0.935000	39.439	9.741	97.3396
0.936667	39.466	9.741	97.3386
0.938333	39.492	9.741	97.3377
0.940000	39.519	9.741	97.3368
0.941667	39.546	9.741	97.3358
0.943333	39.572	9.741	97.3349
0.945000	39.599	9.741	97.3339
0.946667	39.626	9.741	97.3330
0.948333	39.652	9.741	97.3320
0.950000	39.679	9.741	97.3311
0.951667	39.706	9.740	97.3301
0.953333	39.733	9.740	97.3292
0.955000	39.759	9.740	97.3282
0.956667	39.786	9.740	97.3273
0.958333	39.813	9.740	97.3263
0.960000	39.839	9.740	97.3253
0.961667	39.866	9.740	97.3244
0.963333	39.893	9.740	97.3234
0.965000	39.920	9.740	97.3225
0.966667	39.946	9.740	97.3215
0.968333	39.973	9.739	97.3205
0.970000	40.000	9.739	97.3196
0.971667	40.027	9.739	97.3186
0.973333	40.053	9.739	97.3177
0.975000	40.080	9.739	97.3167
0.976667	40.107	9.739	97.3157
0.978333	40.134	9.739	97.3148
0.980000	40.161	9.739	97.3138
0.981667	40.187	9.739	97.3128
0.983333	40.214	9.739	97.3118
0.985000	40.241	9.738	97.3109
0.986667	40.268	9.738	97.3099
0.988333	40.295	9.738	97.3089
0.990000	40.321	9.738	97.3079
0.991667	40.348	9.738	97.3070
0.993333	40.375	9.738	97.3060
0.995000	40.402	9.738	97.3050
0.996667	40.429	9.738	97.3040
0.998333	40.456	9.738	97.3030
1.00000	40.483	9.738	97.3021
1.00167	40.510	9.737	97.3011
1.00333	40.536	9.737	97.3001
1.00500	40.563	9.737	97.2991
