Filename	chinese fir rate 5(4)
Instrument name	0550-0170 (192.168.1.100)
Operator	yogesh
rundate	6/8/2019
Sample name	chinese fir
proceduresegments	Select Gas: Gas 1 ; Equilibrate 25.00 °C; Ramp 20 °C/min to 150.00 °C; Ramp 30 °C/min to 600.00 °C; Isothermal 5.0 min
[step]
Ramp 20 °C/min to 150.00 °C
Time	Temperature	Weight	Weight
min	°C	mg	%
0.710000	29.686	10.68	99.7620
0.711667	29.709	10.68	99.7609
0.713333	29.733	10.68	99.7606
0.715000	29.756	10.68	99.7605
0.716667	29.779	10.68	99.7605
0.718333	29.802	10.68	99.7603
0.720000	29.826	10.68	99.7593
0.721667	29.849	10.68	99.7574
0.723333	29.873	10.68	99.7567
0.725000	29.896	10.68	99.7564
0.726667	29.920	10.68	99.7563
0.728333	29.943	10.68	99.7563
0.730000	29.967	10.68	99.7559
0.731667	29.991	10.68	99.7551
0.733333	30.014	10.68	99.7538
0.735000	30.038	10.68	99.7533
0.736667	30.062	10.68	99.7530
0.738333	30.086	10.68	99.7528
0.740000	30.110	10.68	99.7526
0.741667	30.134	10.68	99.7522
0.743333	30.158	10.68	99.7517
0.745000	30.182	10.68	99.7512
0.746667	30.206	10.68	99.7507
0.748333	30.230	10.68	99.7503
0.750000	30.254	10.68	99.7500
0.751667	30.278	10.68	99.7496
0.753333	30.302	10.68	99.7492
0.755000	30.327	10.68	99.7488
0.756667	30.351	10.68	99.7484
0.758333	30.375	10.68	99.7480
0.760000	30.400	10.68	99.7475
0.761667	30.424	10.68	99.7470
0.763333	30.449	10.68	99.7465
0.765000	30.473	10.68	99.7461
0.766667	30.498	10.68	99.7458
0.768333	30.522	10.68	99.7455
0.770000	30.547	10.68	99.7451
0.771667	30.572	10.68	99.7444
0.773333	30.597	10.68	99.7433
0.775000	30.621	10.68	99.7427
0.776667	30.646	10.68	99.7424
0.778333	30.671	10.68	99.7422
0.780000	30.696	10.68	99.7420
0.781667	30.721	10.68	99.7415
0.783333	30.746	10.68	99.7401
0.785000	30.771	10.68	99.7382
0.786667	30.796	10.68	99.7376
0.788333	30.821	10.68	99.7374
0.790000	30.846	10.68	99.7373
0.791667	30.871	10.68	99.7370
0.793333	30.896	10.68	99.7365
0.795000	30.922	10.68	99.7345
0.796667	30.947	10.68	99.7329
0.798333	30.972	10.68	99.7324
0.800000	30.998	10.68	99.7322
0.801667	31.023	10.68	99.7320
0.803333	31.048	10.68	99.7317
0.805000	31.074	10.68	99.7311
0.806667	31.099	10.68	99.7295
0.808333	31.125	10.68	99.7288
0.810000	31.150	10.68	99.7284
0.811667	31.176	10.68	99.7281
0.813333	31.202	10.68	99.7278
0.815000	31.227	10.68	99.7273
0.816667	31.253	10.68	99.7267
0.818333	31.279	10.68	99.7261
0.820000	31.305	10.68	99.7255
0.821667	31.330	10.68	99.7251
0.823333	31.356	10.68	99.7247
0.825000	31.382	10.68	99.7241
0.826667	31.408	10.68	99.7236
0.828333	31.434	10.68	99.7231
0.830000	31.460	10.68	99.7226
0.831667	31.486	10.68	99.7222
0.833333	31.512	10.68	99.7217
0.835000	31.538	10.68	99.7210
0.836667	31.564	10.68	99.7203
0.838333	31.590	10.68	99.7198
0.840000	31.616	10.68	99.7194
0.841667	31.643	10.68	99.7191
0.843333	31.669	10.68	99.7187
0.845000	31.695	10.68	99.7180
0.846667	31.721	10.68	99.7163
0.848333	31.748	10.68	99.7153
0.850000	31.774	10.68	99.7147
0.851667	31.801	10.68	99.7145
0.853333	31.827	10.68	99.7142
0.855000	31.853	10.68	99.7137
0.856667	31.880	10.68	99.7124
0.858333	31.906	10.68	99.7098
0.860000	31.933	10.68	99.7089
0.861667	31.960	10.68	99.7085
0.863333	31.986	10.68	99.7083
0.865000	32.013	10.68	99.7080
0.866667	32.039	10.68	99.7074
0.868333	32.066	10.68	99.7058
0.870000	32.093	10.68	99.7038
0.871667	32.120	10.67	99.7032
0.873333	32.146	10.67	99.7028
0.875000	32.173	10.67	99.7025
0.876667	32.200	10.67	99.7021
0.878333	32.227	10.67	99.7015
0.880000	32.254	10.67	99.7004
0.881667	32.281	10.67	99.6996
0.883333	32.308	10.67	99.6990
0.885000	32.335	10.67	99.6985
0.886667	32.362	10.67	99.6980
0.888333	32.389	10.67	99.6975
0.890000	32.416	10.67	99.6969
0.891667	32.443	10.67	99.6962
0.893333	32.470	10.67	99.6956
0.895000	32.497	10.67	99.6950
0.896667	32.524	10.67	99.6944
0.898333	32.552	10.67	99.6938
0.900000	32.579	10.67	99.6931
0.901667	32.606	10.67	99.6926
0.903333	32.633	10.67	99.6920
0.905000	32.661	10.67	99.6915
0.906667	32.688	10.67	99.6908
0.908333	32.715	10.67	99.6901
0.910000	32.743	10.67	99.6892
0.911667	32.770	10.67	99.6885
0.913333	32.798	10.67	99.6880
0.915000	32.825	10.67	99.6876
0.916667	32.853	10.67	99.6871
0.918333	32.880	10.67	99.6864
0.920000	32.908	10.67	99.6849
0.921667	32.935	10.67	99.6834
0.923333	32.963	10.67	99.6827
0.925000	32.990	10.67	99.6822
0.926667	33.018	10.67	99.6819
0.928333	33.046	10.67	99.6814
0.930000	33.073	10.67	99.6806
0.931667	33.101	10.67	99.6782
0.933333	33.129	10.67	99.6765
0.935000	33.156	10.67	99.6758
0.936667	33.184	10.67	99.6754
0.938333	33.212	10.67	99.6750
0.940000	33.240	10.67	99.6745
0.941667	33.268	10.67	99.6736
0.943333	33.296	10.67	99.6711
0.945000	33.323	10.67	99.6696
0.946667	33.351	10.67	99.6690
0.948333	33.379	10.67	99.6686
0.950000	33.407	10.67	99.6682
0.951667	33.435	10.67	99.6676
0.953333	33.463	10.67	99.6666
